loan_id,user_id,book_id,library_id,n_access,loan_date,due_date,return_date,returned_by
1670,51,254,2,2,2023-01-31,2023-02-14,2023-02-08,user
1671,691,247,1,1,2023-02-01,2023-02-15,2023-02-13,user
1672,84,273,3,1,2023-02-01,2023-02-15,2023-02-13,user
1673,279,547,1,1,2023-02-02,2023-02-16,2023-02-13,user
1674,818,87,3,2,2023-02-02,2023-02-16,2023-02-15,user
1675,980,444,6,1,2023-02-02,2023-02-16,2023-02-15,user
1676,454,58,4,2,2023-02-03,2023-02-17,2023-02-17,user
1677,678,225,3,2,2023-02-04,2023-02-18,2023-02-13,user
1678,435,590,2,1,2023-02-05,2023-02-19,2023-02-19,user
1679,498,398,2,2,2023-02-05,2023-02-19,2023-02-15,user
1680,622,364,4,2,2023-02-06,2023-02-20,2023-02-14,user
1681,453,178,4,2,2023-02-06,2023-02-20,2023-02-16,user
1682,425,181,1,1,2023-02-06,2023-02-20,2023-02-18,user
1683,280,243,3,1,2023-02-06,2023-02-20,2023-02-14,user
1684,221,326,2,2,2023-02-07,2023-02-21,2023-02-15,user
1685,525,368,2,2,2023-02-08,2023-02-22,2023-02-21,user
1686,117,29,5,2,2023-02-08,2023-02-22,2023-02-20,user
1687,354,361,1,1,2023-02-09,2023-02-23,2023-02-23,system
1688,441,582,6,1,2023-02-10,2023-02-24,2023-02-20,user
1689,114,578,2,1,2023-02-10,2023-02-24,2023-02-18,user
1690,291,146,2,2,2023-02-10,2023-02-24,2023-02-24,user
1691,695,577,1,2,2023-02-10,2023-02-24,2023-02-20,user
1692,695,193,1,2,2023-02-10,2023-02-24,2023-02-24,user
1693,608,505,1,2,2023-02-10,2023-02-24,2023-02-18,user
1694,819,95,5,2,2023-02-10,2023-02-24,2023-02-21,user
1695,850,473,5,2,2023-02-10,2023-02-24,2023-02-24,user
1696,499,556,4,1,2023-02-11,2023-02-25,2023-02-20,user
1697,540,317,5,1,2023-02-11,2023-02-25,2023-02-22,user
1698,809,437,5,2,2023-02-11,2023-02-25,2023-02-23,user
1699,684,180,6,2,2023-02-12,2023-02-26,2023-02-25,user
1700,316,503,5,1,2023-02-12,2023-02-26,2023-02-24,user
1701,848,588,6,2,2023-02-12,2023-02-26,2023-02-24,user
1702,988,164,2,1,2023-02-12,2023-02-26,2023-02-23,user
1703,47,39,3,2,2023-02-13,2023-02-27,2023-02-24,user
1704,226,93,3,2,2023-02-13,2023-02-27,2023-02-26,user
1705,405,58,4,2,2023-02-14,2023-02-28,2023-02-24,user
1706,614,239,5,2,2023-02-14,2023-02-28,2023-02-27,user
1707,57,225,3,1,2023-02-14,2023-02-28,2023-02-25,user
1708,8,21,3,2,2023-02-14,2023-02-28,2023-02-25,user
1709,210,540,6,2,2023-02-14,2023-02-28,2023-02-25,user
1710,719,31,1,2,2023-02-14,2023-02-28,2023-02-25,user
1711,309,490,4,1,2023-02-15,2023-03-01,2023-02-26,user
1712,217,1,1,1,2023-02-15,2023-03-01,2023-02-27,user
1713,141,340,4,2,2023-02-15,2023-03-01,2023-02-24,user
1714,262,207,3,2,2023-02-15,2023-03-01,2023-02-28,user
1715,297,134,2,1,2023-02-15,2023-03-01,2023-02-24,user
1716,336,349,1,1,2023-02-16,2023-03-02,2023-02-27,user
1717,123,182,2,2,2023-02-16,2023-03-02,2023-02-25,user
1718,8,332,2,1,2023-02-17,2023-03-03,2023-02-26,user
1719,510,61,1,2,2023-02-17,2023-03-03,2023-03-01,user
1720,441,23,5,2,2023-02-18,2023-03-04,2023-03-01,user
1721,180,152,2,1,2023-02-18,2023-03-04,2023-03-04,user
1722,133,146,2,2,2023-02-18,2023-03-04,2023-02-28,user
1723,390,114,6,1,2023-02-19,2023-03-05,2023-03-05,system
1724,546,539,5,1,2023-02-20,2023-03-06,2023-03-03,user
1725,236,374,2,2,2023-02-21,2023-03-07,2023-03-02,user
1726,513,75,3,2,2023-02-21,2023-03-07,2023-03-03,user
1727,573,383,5,1,2023-02-21,2023-03-07,2023-03-07,user
1728,685,406,4,2,2023-02-21,2023-03-07,2023-03-06,user
1729,363,104,2,2,2023-02-22,2023-03-08,2023-03-03,user
1730,74,345,3,1,2023-02-22,2023-03-08,2023-03-03,user
1731,407,310,4,2,2023-02-22,2023-03-08,2023-03-02,user
1732,44,331,1,1,2023-02-23,2023-03-09,2023-03-03,user
1733,447,140,2,2,2023-02-24,2023-03-10,2023-03-09,user
1734,20,162,6,2,2023-02-25,2023-03-11,2023-03-05,user
1735,471,448,4,2,2023-02-26,2023-03-12,2023-03-07,user
1736,80,499,1,1,2023-02-27,2023-03-13,2023-03-12,user
1737,321,325,1,2,2023-02-27,2023-03-13,2023-03-10,user
1738,590,179,5,1,2023-02-28,2023-03-14,2023-03-13,user
1739,995,590,2,2,2023-02-28,2023-03-14,2023-03-09,user
1740,967,556,4,1,2023-02-28,2023-03-14,2023-03-09,user
1741,440,576,6,1,2023-03-01,2023-03-15,2023-03-12,user
1742,588,366,6,2,2023-03-02,2023-03-16,2023-03-11,user
1743,415,229,1,1,2023-03-02,2023-03-16,2023-03-10,user
1744,656,180,6,1,2023-03-02,2023-03-16,2023-03-11,user
1745,428,388,4,1,2023-03-03,2023-03-17,2023-03-16,user
1746,297,315,3,2,2023-03-03,2023-03-17,2023-03-17,user
1747,118,302,2,1,2023-03-03,2023-03-17,2023-03-14,user
1748,869,61,1,2,2023-03-03,2023-03-17,2023-03-16,user
1749,415,131,5,2,2023-03-04,2023-03-18,2023-03-18,user
1750,22,182,2,1,2023-03-05,2023-03-19,2023-03-16,user
1751,774,239,5,1,2023-03-05,2023-03-19,2023-03-19,system
1752,333,2,2,1,2023-03-06,2023-03-20,2023-03-20,system
1753,176,587,5,2,2023-03-06,2023-03-20,2023-03-19,user
1754,901,273,3,1,2023-03-06,2023-03-20,2023-03-20,user
1755,633,401,5,2,2023-03-07,2023-03-21,2023-03-19,user
1756,887,181,1,1,2023-03-07,2023-03-21,2023-03-21,user
1757,472,582,6,2,2023-03-08,2023-03-22,2023-03-19,user
1758,868,317,5,1,2023-03-08,2023-03-22,2023-03-19,user
1759,371,34,4,2,2023-03-09,2023-03-23,2023-03-21,user
1760,91,187,1,1,2023-03-10,2023-03-24,2023-03-19,user
1761,939,361,1,2,2023-03-10,2023-03-24,2023-03-23,user
1762,448,326,2,1,2023-03-11,2023-03-25,2023-03-22,user
1763,840,114,6,2,2023-03-11,2023-03-25,2023-03-24,user
1764,109,227,5,1,2023-03-12,2023-03-26,2023-03-24,user
1765,250,580,4,1,2023-03-13,2023-03-27,2023-03-24,user
1766,447,107,5,1,2023-03-13,2023-03-27,2023-03-25,user
1767,604,509,5,2,2023-03-13,2023-03-27,2023-03-27,user
1768,411,145,1,2,2023-03-13,2023-03-27,2023-03-24,user
1769,537,340,4,1,2023-03-14,2023-03-28,2023-03-25,user
1770,81,80,2,1,2023-03-14,2023-03-28,2023-03-24,user
1771,406,244,4,2,2023-03-14,2023-03-28,2023-03-23,user
1772,751,366,6,1,2023-03-14,2023-03-28,2023-03-27,user
1773,318,356,2,1,2023-03-15,2023-03-29,2023-03-24,user
1774,348,328,4,1,2023-03-15,2023-03-29,2023-03-26,user
1775,227,172,4,2,2023-03-15,2023-03-29,2023-03-27,user
1776,342,91,1,2,2023-03-15,2023-03-29,2023-03-23,user
1777,173,344,2,1,2023-03-15,2023-03-29,2023-03-27,user
1778,79,458,2,1,2023-03-16,2023-03-30,2023-03-27,user
1779,523,12,6,2,2023-03-16,2023-03-30,2023-03-30,user
1780,649,272,2,1,2023-03-16,2023-03-30,2023-03-29,user
1781,117,215,5,2,2023-03-17,2023-03-31,2023-03-26,user
1782,880,540,6,2,2023-03-17,2023-03-31,2023-03-31,user
1783,544,256,4,1,2023-03-18,2023-04-01,2023-03-31,user
1784,523,70,4,2,2023-03-18,2023-04-01,2023-03-30,user
1785,977,332,2,2,2023-03-18,2023-04-01,2023-03-29,user
1786,199,359,5,1,2023-03-19,2023-04-02,2023-03-29,user
1787,786,539,5,1,2023-03-19,2023-04-02,2023-03-27,user
1788,358,263,5,1,2023-03-20,2023-04-03,2023-03-31,user
1789,360,111,3,2,2023-03-20,2023-04-03,2023-04-01,user
1790,661,2,2,2,2023-03-21,2023-04-04,2023-04-02,user
1791,152,50,2,2,2023-03-21,2023-04-04,2023-03-31,user
1792,242,396,6,2,2023-03-22,2023-04-05,2023-03-30,user
1793,106,449,5,1,2023-03-22,2023-04-05,2023-03-30,user
1794,879,1,1,1,2023-03-22,2023-04-05,2023-04-01,user
1795,150,430,4,2,2023-03-23,2023-04-06,2023-04-04,user
1796,849,146,2,2,2023-03-23,2023-04-06,2023-04-05,user
1797,263,171,3,1,2023-03-24,2023-04-07,2023-04-04,user
1798,203,424,4,1,2023-03-24,2023-04-07,2023-04-06,user
1799,178,505,1,2,2023-03-24,2023-04-07,2023-04-03,user
1800,617,388,4,1,2023-03-24,2023-04-07,2023-04-01,user
1801,157,360,6,1,2023-03-24,2023-04-07,2023-04-05,user
1802,672,560,2,1,2023-03-25,2023-04-08,2023-04-05,user
1803,78,385,1,1,2023-03-25,2023-04-08,2023-04-07,user
1804,182,104,2,2,2023-03-25,2023-04-08,2023-04-02,user
1805,644,491,5,2,2023-03-25,2023-04-08,2023-04-03,user
1806,506,592,4,2,2023-03-26,2023-04-09,2023-04-08,user
1807,476,231,3,1,2023-03-27,2023-04-10,2023-04-09,user
1808,578,167,5,2,2023-03-27,2023-04-10,2023-04-08,user
1809,594,463,1,1,2023-03-27,2023-04-10,2023-04-10,system
1810,460,76,4,1,2023-03-28,2023-04-11,2023-04-11,user
1811,698,35,5,1,2023-03-28,2023-04-11,2023-04-11,system
1812,579,302,2,2,2023-03-28,2023-04-11,2023-04-07,user
1813,659,21,3,2,2023-03-29,2023-04-12,2023-04-09,user
1814,651,327,3,2,2023-03-30,2023-04-13,2023-04-11,user
1815,640,268,4,1,2023-03-30,2023-04-13,2023-04-07,user
1816,331,108,6,1,2023-03-30,2023-04-13,2023-04-11,user
1817,643,76,4,1,2023-03-30,2023-04-13,2023-04-11,user
1818,324,351,3,2,2023-03-31,2023-04-14,2023-04-08,user
1819,155,175,1,1,2023-04-01,2023-04-15,2023-04-10,user
1820,833,576,6,2,2023-04-01,2023-04-15,2023-04-15,user
1821,451,385,1,1,2023-04-02,2023-04-16,2023-04-13,user
1822,70,165,3,2,2023-04-03,2023-04-17,2023-04-16,user
1823,481,77,5,1,2023-04-03,2023-04-17,2023-04-16,user
1824,453,561,3,1,2023-04-03,2023-04-17,2023-04-16,user
1825,923,80,2,2,2023-04-03,2023-04-17,2023-04-13,user
1826,647,96,6,2,2023-04-04,2023-04-18,2023-04-17,user
1827,311,347,5,2,2023-04-04,2023-04-18,2023-04-12,user
1828,282,495,3,1,2023-04-05,2023-04-19,2023-04-18,user
1829,606,32,2,2,2023-04-06,2023-04-20,2023-04-19,user
1830,58,442,4,2,2023-04-06,2023-04-20,2023-04-18,user
1831,361,169,1,2,2023-04-07,2023-04-21,2023-04-21,user
1832,520,445,1,2,2023-04-08,2023-04-22,2023-04-20,user
1833,76,161,5,1,2023-04-09,2023-04-23,2023-04-19,user
1834,318,55,1,1,2023-04-09,2023-04-23,2023-04-21,user
1835,911,401,5,1,2023-04-09,2023-04-23,2023-04-17,user
1836,886,592,4,2,2023-04-09,2023-04-23,2023-04-19,user
1837,473,104,2,2,2023-04-10,2023-04-24,2023-04-18,user
1838,463,340,4,1,2023-04-11,2023-04-25,2023-04-21,user
1839,39,211,1,1,2023-04-11,2023-04-25,2023-04-23,user
1840,929,70,4,2,2023-04-11,2023-04-25,2023-04-23,user
1841,59,195,3,2,2023-04-12,2023-04-26,2023-04-26,system
1842,378,420,6,1,2023-04-13,2023-04-27,2023-04-21,user
1843,294,568,4,2,2023-04-14,2023-04-28,2023-04-25,user
1844,79,554,2,2,2023-04-15,2023-04-29,2023-04-26,user
1845,661,272,2,2,2023-04-16,2023-04-30,2023-04-28,user
1846,93,289,1,2,2023-04-16,2023-04-30,2023-04-27,user
1847,630,305,5,1,2023-04-16,2023-04-30,2023-04-28,user
1848,609,244,4,1,2023-04-17,2023-05-01,2023-04-30,user
1849,520,99,3,1,2023-04-17,2023-05-01,2023-04-27,user
1850,394,51,3,2,2023-04-17,2023-05-01,2023-04-28,user
1851,474,403,1,2,2023-04-17,2023-05-01,2023-04-27,user
1852,595,586,4,2,2023-04-18,2023-05-02,2023-05-02,user
1853,568,563,5,1,2023-04-18,2023-05-02,2023-04-28,user
1854,43,503,5,2,2023-04-18,2023-05-02,2023-04-28,user
1855,461,158,2,2,2023-04-18,2023-05-02,2023-04-27,user
1856,586,56,2,2,2023-04-18,2023-05-02,2023-04-26,user
1857,668,370,4,2,2023-04-19,2023-05-03,2023-05-02,user
1858,193,4,4,1,2023-04-19,2023-05-03,2023-05-01,user
1859,330,438,6,1,2023-04-19,2023-05-03,2023-05-02,user
1860,792,580,4,1,2023-04-19,2023-05-03,2023-05-02,user
1861,885,560,2,2,2023-04-19,2023-05-03,2023-04-27,user
1862,746,76,4,2,2023-04-19,2023-05-03,2023-05-03,user
1863,620,90,6,2,2023-04-20,2023-05-04,2023-04-30,user
1864,756,145,1,1,2023-04-20,2023-05-04,2023-05-01,user
1865,488,302,2,1,2023-04-21,2023-05-05,2023-05-04,user
1866,514,492,6,2,2023-04-21,2023-05-05,2023-05-05,user
1867,932,491,5,2,2023-04-21,2023-05-05,2023-05-02,user
1868,155,205,1,2,2023-04-22,2023-05-06,2023-05-04,user
1869,741,495,3,2,2023-04-22,2023-05-06,2023-05-05,user
1870,64,100,4,2,2023-04-23,2023-05-07,2023-05-03,user
1871,780,77,5,1,2023-04-23,2023-05-07,2023-05-03,user
1872,462,27,3,1,2023-04-24,2023-05-08,2023-05-02,user
1873,106,212,2,2,2023-04-24,2023-05-08,2023-05-07,user
1874,352,175,1,2,2023-04-24,2023-05-08,2023-05-05,user
1875,87,299,5,1,2023-04-25,2023-05-09,2023-05-07,user
1876,517,84,6,1,2023-04-25,2023-05-09,2023-05-04,user
1877,662,485,5,2,2023-04-25,2023-05-09,2023-05-07,user
1878,177,119,5,1,2023-04-25,2023-05-09,2023-05-03,user
1879,41,316,4,2,2023-04-25,2023-05-09,2023-05-08,user
1880,254,408,6,1,2023-04-25,2023-05-09,2023-05-05,user
1881,449,483,3,2,2023-04-25,2023-05-09,2023-05-09,user
1882,450,501,3,2,2023-04-25,2023-05-09,2023-05-08,user
1883,537,272,2,2,2023-04-25,2023-05-09,2023-05-07,user
1884,536,94,4,2,2023-04-25,2023-05-09,2023-05-03,user
1885,625,558,6,1,2023-04-25,2023-05-09,2023-05-05,user
1886,163,397,1,1,2023-04-26,2023-05-10,2023-05-07,user
1887,373,190,4,1,2023-04-26,2023-05-10,2023-05-04,user
1888,382,380,2,2,2023-04-27,2023-05-11,2023-05-06,user
1889,290,391,1,2,2023-04-27,2023-05-11,2023-05-09,user
1890,397,379,1,1,2023-04-28,2023-05-12,2023-05-06,user
1891,419,192,6,2,2023-04-28,2023-05-12,2023-05-12,user
1892,347,457,1,1,2023-04-28,2023-05-12,2023-05-12,user
1893,696,46,4,2,2023-04-29,2023-05-13,2023-05-09,user
1894,613,270,6,2,2023-04-30,2023-05-14,2023-05-10,user
1895,54,451,1,2,2023-05-01,2023-05-15,2023-05-10,user
1896,647,477,3,1,2023-05-01,2023-05-15,2023-05-13,user
1897,663,270,6,1,2023-05-01,2023-05-15,2023-05-11,user
1898,343,232,4,1,2023-05-02,2023-05-16,2023-05-12,user
1899,68,276,6,2,2023-05-02,2023-05-16,2023-05-16,system
1900,338,578,2,1,2023-05-02,2023-05-16,2023-05-12,user
1901,97,64,4,2,2023-05-03,2023-05-17,2023-05-11,user
1902,572,155,5,2,2023-05-03,2023-05-17,2023-05-16,user
1903,695,100,4,1,2023-05-04,2023-05-18,2023-05-12,user
1904,396,88,4,2,2023-05-05,2023-05-19,2023-05-17,user
1905,291,353,5,1,2023-05-05,2023-05-19,2023-05-14,user
1906,259,555,3,2,2023-05-05,2023-05-19,2023-05-17,user
1907,925,4,4,1,2023-05-05,2023-05-19,2023-05-17,user
1908,673,424,4,2,2023-05-06,2023-05-20,2023-05-19,user
1909,618,233,5,1,2023-05-07,2023-05-21,2023-05-16,user
1910,154,567,3,1,2023-05-07,2023-05-21,2023-05-20,user
1911,342,63,3,2,2023-05-07,2023-05-21,2023-05-18,user
1912,84,397,1,2,2023-05-07,2023-05-21,2023-05-17,user
1913,597,536,2,2,2023-05-07,2023-05-21,2023-05-21,user
1914,680,429,3,1,2023-05-08,2023-05-22,2023-05-17,user
1915,145,549,3,1,2023-05-08,2023-05-22,2023-05-18,user
1916,359,487,1,1,2023-05-08,2023-05-22,2023-05-22,user
1917,318,587,5,1,2023-05-08,2023-05-22,2023-05-21,user
1918,672,242,2,1,2023-05-09,2023-05-23,2023-05-18,user
1919,679,488,2,1,2023-05-09,2023-05-23,2023-05-20,user
1920,402,307,1,1,2023-05-09,2023-05-23,2023-05-18,user
1921,133,81,3,2,2023-05-09,2023-05-23,2023-05-23,user
1922,610,405,3,2,2023-05-10,2023-05-24,2023-05-22,user
1923,87,36,6,2,2023-05-10,2023-05-24,2023-05-24,system
1924,318,515,5,2,2023-05-10,2023-05-24,2023-05-18,user
1925,573,585,3,1,2023-05-11,2023-05-25,2023-05-21,user
1926,386,530,2,1,2023-05-12,2023-05-26,2023-05-20,user
1927,659,586,4,2,2023-05-13,2023-05-27,2023-05-22,user
1928,337,151,1,2,2023-05-13,2023-05-27,2023-05-25,user
1929,131,124,4,2,2023-05-14,2023-05-28,2023-05-28,system
1930,687,460,4,2,2023-05-14,2023-05-28,2023-05-23,user
1931,702,178,4,2,2023-05-15,2023-05-29,2023-05-29,system
1932,919,305,5,1,2023-05-15,2023-05-29,2023-05-27,user
1933,912,94,4,2,2023-05-15,2023-05-29,2023-05-29,user
1934,540,172,4,1,2023-05-16,2023-05-30,2023-05-27,user
1935,96,217,1,1,2023-05-17,2023-05-31,2023-05-31,user
1936,662,198,6,2,2023-05-17,2023-05-31,2023-05-28,user
1937,950,46,4,2,2023-05-17,2023-05-31,2023-05-29,user
1938,687,130,4,1,2023-05-18,2023-06-01,2023-06-01,user
1939,434,44,2,2,2023-05-18,2023-06-01,2023-05-29,user
1940,521,434,2,1,2023-05-19,2023-06-02,2023-05-28,user
1941,371,81,3,2,2023-05-20,2023-06-03,2023-06-02,user
1942,19,446,2,1,2023-05-20,2023-06-03,2023-05-31,user
1943,372,207,3,1,2023-05-20,2023-06-03,2023-06-02,user
1944,317,152,2,2,2023-05-21,2023-06-04,2023-06-03,user
1945,720,84,6,1,2023-05-21,2023-06-04,2023-05-29,user
1946,185,265,1,1,2023-05-22,2023-06-05,2023-05-31,user
1947,220,328,4,2,2023-05-23,2023-06-06,2023-06-01,user
1948,350,69,3,1,2023-05-23,2023-06-06,2023-06-04,user
1949,498,90,6,1,2023-05-23,2023-06-06,2023-06-05,user
1950,197,398,2,2,2023-05-23,2023-06-06,2023-06-06,user
1951,232,570,6,2,2023-05-23,2023-06-06,2023-06-02,user
1952,141,407,5,2,2023-05-23,2023-06-06,2023-05-31,user
1953,782,408,6,2,2023-05-23,2023-06-06,2023-06-05,user
1954,159,566,2,2,2023-05-24,2023-06-07,2023-06-06,user
1955,80,334,4,2,2023-05-24,2023-06-07,2023-06-03,user
1956,303,283,1,2,2023-05-25,2023-06-08,2023-06-08,user
1957,963,558,6,1,2023-05-25,2023-06-08,2023-06-06,user
1958,827,451,1,2,2023-05-25,2023-06-08,2023-06-04,user
1959,104,533,5,2,2023-05-26,2023-06-09,2023-06-09,user
1960,520,470,2,1,2023-05-27,2023-06-10,2023-06-04,user
1961,553,13,1,1,2023-05-27,2023-06-10,2023-06-04,user
1962,540,536,2,2,2023-05-27,2023-06-10,2023-06-05,user
1963,39,430,4,1,2023-05-28,2023-06-11,2023-06-08,user
1964,678,116,2,1,2023-05-29,2023-06-12,2023-06-09,user
1965,345,425,5,2,2023-05-30,2023-06-13,2023-06-10,user
1966,633,154,4,2,2023-05-31,2023-06-14,2023-06-10,user
1967,135,152,2,2,2023-06-01,2023-06-15,2023-06-12,user
1968,949,299,5,2,2023-06-01,2023-06-15,2023-06-15,user
1969,612,581,5,1,2023-06-02,2023-06-16,2023-06-15,user
1970,386,597,3,2,2023-06-03,2023-06-17,2023-06-17,system
1971,158,103,1,1,2023-06-03,2023-06-17,2023-06-15,user
1972,167,109,1,1,2023-06-04,2023-06-18,2023-06-13,user
1973,937,272,2,2,2023-06-04,2023-06-18,2023-06-13,user
1974,186,577,1,1,2023-06-05,2023-06-19,2023-06-16,user
1975,640,104,2,1,2023-06-05,2023-06-19,2023-06-18,user
1976,864,64,4,1,2023-06-05,2023-06-19,2023-06-18,user
1977,170,293,5,1,2023-06-06,2023-06-20,2023-06-19,user
1978,449,549,3,1,2023-06-07,2023-06-21,2023-06-18,user
1979,709,536,2,2,2023-06-07,2023-06-21,2023-06-15,user
1980,45,353,5,2,2023-06-08,2023-06-22,2023-06-19,user
1981,421,421,1,2,2023-06-09,2023-06-23,2023-06-19,user
1982,374,271,1,1,2023-06-10,2023-06-24,2023-06-19,user
1983,693,393,3,1,2023-06-11,2023-06-25,2023-06-23,user
1984,244,498,6,1,2023-06-11,2023-06-25,2023-06-25,user
1985,455,586,4,2,2023-06-11,2023-06-25,2023-06-22,user
1986,626,485,5,2,2023-06-11,2023-06-25,2023-06-19,user
1987,905,587,5,1,2023-06-11,2023-06-25,2023-06-19,user
1988,771,570,6,1,2023-06-11,2023-06-25,2023-06-21,user
1989,985,470,2,2,2023-06-11,2023-06-25,2023-06-19,user
1990,292,39,3,2,2023-06-12,2023-06-26,2023-06-22,user
1991,460,177,3,1,2023-06-12,2023-06-26,2023-06-26,user
1992,240,283,1,2,2023-06-12,2023-06-26,2023-06-23,user
1993,547,413,5,2,2023-06-12,2023-06-26,2023-06-23,user
1994,834,90,6,1,2023-06-12,2023-06-26,2023-06-25,user
1995,796,430,4,1,2023-06-12,2023-06-26,2023-06-23,user
1996,245,148,4,2,2023-06-13,2023-06-27,2023-06-26,user
1997,317,412,4,2,2023-06-14,2023-06-28,2023-06-24,user
1998,481,40,4,2,2023-06-14,2023-06-28,2023-06-26,user
1999,199,406,4,1,2023-06-14,2023-06-28,2023-06-27,user
2000,377,340,4,1,2023-06-15,2023-06-29,2023-06-23,user
2001,695,244,4,2,2023-06-15,2023-06-29,2023-06-23,user
2002,585,51,3,1,2023-06-15,2023-06-29,2023-06-27,user
2003,452,487,1,2,2023-06-15,2023-06-29,2023-06-28,user
2004,473,276,6,1,2023-06-16,2023-06-30,2023-06-26,user
2005,289,382,4,2,2023-06-17,2023-07-01,2023-07-01,user
2006,392,21,3,2,2023-06-17,2023-07-01,2023-06-28,user
2007,515,346,4,2,2023-06-17,2023-07-01,2023-06-29,user
2008,541,311,5,1,2023-06-18,2023-07-02,2023-07-01,user
2009,429,319,1,1,2023-06-18,2023-07-02,2023-07-02,user
2010,166,288,6,2,2023-06-19,2023-07-03,2023-06-29,user
2011,205,504,6,2,2023-06-19,2023-07-03,2023-06-29,user
2012,620,101,5,1,2023-06-19,2023-07-03,2023-06-29,user
2013,142,234,6,2,2023-06-20,2023-07-04,2023-06-30,user
2014,257,138,6,1,2023-06-21,2023-07-05,2023-07-05,system
2015,54,308,2,1,2023-06-22,2023-07-06,2023-06-30,user
2016,657,454,4,2,2023-06-22,2023-07-06,2023-07-02,user
2017,493,329,5,2,2023-06-22,2023-07-06,2023-07-05,user
2018,732,446,2,1,2023-06-22,2023-07-06,2023-07-04,user
2019,787,597,3,1,2023-06-22,2023-07-06,2023-07-03,user
2020,381,276,6,1,2023-06-23,2023-07-07,2023-07-05,user
2021,568,427,1,1,2023-06-24,2023-07-08,2023-07-05,user
2022,106,92,2,1,2023-06-24,2023-07-08,2023-07-05,user
2023,529,193,1,2,2023-06-24,2023-07-08,2023-07-08,system
2024,128,453,3,1,2023-06-25,2023-07-09,2023-07-08,user
2025,292,217,1,2,2023-06-25,2023-07-09,2023-07-08,user
2026,86,417,3,1,2023-06-25,2023-07-09,2023-07-04,user
2027,165,497,5,2,2023-06-25,2023-07-09,2023-07-08,user
2028,280,529,1,1,2023-06-25,2023-07-09,2023-07-08,user
2029,461,383,5,2,2023-06-25,2023-07-09,2023-07-07,user
2030,526,58,4,2,2023-06-26,2023-07-10,2023-07-10,user
2031,151,528,6,2,2023-06-26,2023-07-10,2023-07-05,user
2032,448,163,1,2,2023-06-26,2023-07-10,2023-07-08,user
2033,94,68,2,2,2023-06-26,2023-07-10,2023-07-06,user
2034,228,319,1,2,2023-06-26,2023-07-10,2023-07-09,user
2035,462,519,3,2,2023-06-27,2023-07-11,2023-07-10,user
2036,358,414,6,2,2023-06-28,2023-07-12,2023-07-07,user
2037,28,139,1,1,2023-06-29,2023-07-13,2023-07-09,user
2038,425,537,3,1,2023-06-30,2023-07-14,2023-07-12,user
2039,884,412,4,1,2023-06-30,2023-07-14,2023-07-13,user
2040,55,583,1,2,2023-07-01,2023-07-15,2023-07-09,user
2041,406,30,6,2,2023-07-01,2023-07-15,2023-07-14,user
2042,515,178,4,1,2023-07-01,2023-07-15,2023-07-09,user
2043,383,198,6,2,2023-07-01,2023-07-15,2023-07-15,system
2044,242,206,2,1,2023-07-01,2023-07-15,2023-07-09,user
2045,396,60,6,1,2023-07-02,2023-07-16,2023-07-10,user
2046,84,256,4,2,2023-07-03,2023-07-17,2023-07-14,user
2047,384,34,4,1,2023-07-04,2023-07-18,2023-07-12,user
2048,930,487,1,1,2023-07-04,2023-07-18,2023-07-16,user
2049,882,454,4,2,2023-07-04,2023-07-18,2023-07-16,user
2050,230,468,6,2,2023-07-05,2023-07-19,2023-07-17,user
2051,29,52,4,2,2023-07-05,2023-07-19,2023-07-13,user
2052,327,370,4,1,2023-07-05,2023-07-19,2023-07-18,user
2053,948,109,1,2,2023-07-05,2023-07-19,2023-07-17,user
2054,102,204,6,1,2023-07-06,2023-07-20,2023-07-17,user
2055,917,425,5,2,2023-07-06,2023-07-20,2023-07-16,user
2056,666,281,5,1,2023-07-07,2023-07-21,2023-07-17,user
2057,344,378,6,2,2023-07-07,2023-07-21,2023-07-16,user
2058,711,329,5,1,2023-07-07,2023-07-21,2023-07-20,user
2059,150,476,2,2,2023-07-08,2023-07-22,2023-07-21,user
2060,141,518,2,1,2023-07-08,2023-07-22,2023-07-18,user
2061,40,407,5,2,2023-07-09,2023-07-23,2023-07-19,user
2062,294,127,1,2,2023-07-09,2023-07-23,2023-07-18,user
2063,484,32,2,2,2023-07-09,2023-07-23,2023-07-17,user
2064,143,248,2,1,2023-07-10,2023-07-24,2023-07-18,user
2065,481,382,4,1,2023-07-11,2023-07-25,2023-07-23,user
2066,460,501,3,1,2023-07-11,2023-07-25,2023-07-19,user
2067,631,457,1,1,2023-07-12,2023-07-26,2023-07-20,user
2068,842,40,4,2,2023-07-12,2023-07-26,2023-07-21,user
2069,6,182,2,2,2023-07-13,2023-07-27,2023-07-25,user
2070,708,406,4,2,2023-07-13,2023-07-27,2023-07-23,user
2071,82,486,6,2,2023-07-14,2023-07-28,2023-07-27,user
2072,844,577,1,2,2023-07-14,2023-07-28,2023-07-22,user
2073,20,565,1,1,2023-07-15,2023-07-29,2023-07-29,user
2074,263,359,5,2,2023-07-16,2023-07-30,2023-07-25,user
2075,221,353,5,1,2023-07-16,2023-07-30,2023-07-28,user
2076,154,168,6,2,2023-07-17,2023-07-31,2023-07-30,user
2077,788,58,4,2,2023-07-17,2023-07-31,2023-07-27,user
2078,562,265,1,1,2023-07-18,2023-08-01,2023-07-26,user
2079,734,453,3,1,2023-07-18,2023-08-01,2023-07-27,user
